Account name,Campaign,Campaign type,Day,Currency code,Budget,Cost,Impr.,Clicks
Cherry Godfrey Group,IOM LInsurance 2022,Display,22/08/2024,GBP,2,4.67,"29,062",159
Cherry Godfrey Group,IOW House Insurance,Display,22/08/2024,GBP,2,4.5,"26,116",52
Cherry Godfrey Group,IOW Life Insurance,Display,22/08/2024,GBP,2,4.4,"25,906",64
Cherry Godfrey Group,IOW Mortgages,Display,22/08/2024,GBP,2,4.92,"25,200",65
Cherry Godfrey Group,Jersey LInsurance 2022,Display,22/08/2024,GBP,2,5.18,"37,364",112
Cherry Godfrey Group,Mortgages Guernsey 2022,Display,22/08/2024,GBP,2,4.79,"35,007",100
Cherry Godfrey Group,Mortgages Isle of Man 2022,Display,22/08/2024,GBP,2,6.39,"27,109",144
Cherry Godfrey Group,Mortgages Jersey 2022,Display,22/08/2024,GBP,5,5.29,"21,029",163
Promensil,PCM - Search - Promensil - Consideration - 24-25,Search,22/08/2024,GBP,16,18.16,656,53
Cherry Godfrey Group,[D] GSY - PLoans,Display,23/08/2024,GBP,5,4.27,"24,711",59
Cherry Godfrey Group,[D] IOM - PLoans,Display,23/08/2024,GBP,5,4.7,"27,879",114
Cherry Godfrey Group,[D] IOW - PLoans,Display,23/08/2024,GBP,5,4.79,"29,977",61
Cherry Godfrey Group,[D] Jsy - PLoans,Display,23/08/2024,GBP,5,4.56,"30,023",62
Cherry Godfrey Group,[S] IOM - PLoans,Search,23/08/2024,GBP,5,4.4,59,11
Cherry Godfrey Group,[S] Jsy - PLoans,Search,23/08/2024,GBP,5,3.29,22,6
Cherry Godfrey Group,Guernsey HInsurance 2022,Display,23/08/2024,GBP,2,4.64,"11,747",76
Cherry Godfrey Group,Guernsey LInsurance 2022,Display,23/08/2024,GBP,2,4.88,"22,208",94
Cherry Godfrey Group,IOM LInsurance 2022,Display,23/08/2024,GBP,2,4.74,"35,126",141
Cherry Godfrey Group,IOW House Insurance,Display,23/08/2024,GBP,2,4.77,"21,018",46
Cherry Godfrey Group,IOW Life Insurance,Display,23/08/2024,GBP,2,5.13,"27,657",65
Cherry Godfrey Group,IOW Mortgages,Display,23/08/2024,GBP,2,4.92,"27,047",54
Cherry Godfrey Group,Jersey LInsurance 2022,Display,23/08/2024,GBP,2,4.79,"31,378",112
Cherry Godfrey Group,Mortgages Guernsey 2022,Display,23/08/2024,GBP,2,3.87,"24,511",90
Cherry Godfrey Group,Mortgages Isle of Man 2022,Display,23/08/2024,GBP,2,4.97,"25,454",127
Cherry Godfrey Group,Mortgages Jersey 2022,Display,23/08/2024,GBP,5,4.82,"20,697",140
Promensil,PCM - Search - Promensil - Consideration - 24-25,Search,23/08/2024,GBP,16,12.72,522,38
Cherry Godfrey Group,[D] GSY - PLoans,Display,24/08/2024,GBP,5,5.03,"39,396",62
Cherry Godfrey Group,[D] IOM - PLoans,Display,24/08/2024,GBP,5,4.89,"33,215",106
Cherry Godfrey Group,[D] IOW - PLoans,Display,24/08/2024,GBP,5,5,"19,551",66
Cherry Godfrey Group,[D] Jsy - PLoans,Display,24/08/2024,GBP,5,5.15,"22,756",63
Cherry Godfrey Group,[S] IOM - PLoans,Search,24/08/2024,GBP,5,3.4,65,8
Cherry Godfrey Group,[S] Jsy - PLoans,Search,24/08/2024,GBP,5,0.81,46,2
Cherry Godfrey Group,Guernsey HInsurance 2022,Display,24/08/2024,GBP,2,4.97,"18,034",82
Cherry Godfrey Group,Guernsey LInsurance 2022,Display,24/08/2024,GBP,2,4.87,"27,730",89
Cherry Godfrey Group,IOM LInsurance 2022,Display,24/08/2024,GBP,2,4.94,"35,712",144
Cherry Godfrey Group,IOW House Insurance,Display,24/08/2024,GBP,2,4.69,"30,654",69
Cherry Godfrey Group,IOW Life Insurance,Display,24/08/2024,GBP,2,4.93,"29,985",73
Cherry Godfrey Group,IOW Mortgages,Display,24/08/2024,GBP,2,5.03,"25,084",70
Cherry Godfrey Group,Jersey LInsurance 2022,Display,24/08/2024,GBP,2,4.64,"29,533",104
Cherry Godfrey Group,Mortgages Guernsey 2022,Display,24/08/2024,GBP,2,5.6,"24,515",80
Cherry Godfrey Group,Mortgages Isle of Man 2022,Display,24/08/2024,GBP,2,4.79,"21,227",174
Cherry Godfrey Group,Mortgages Jersey 2022,Display,24/08/2024,GBP,5,4.87,"23,447",133
Promensil,PCM - Search - Promensil - Consideration - 24-25,Search,24/08/2024,GBP,16,10.05,601,31
Cherry Godfrey Group,[D] GSY - PLoans,Display,25/08/2024,GBP,5,4.97,"33,478",63
Cherry Godfrey Group,[D] IOM - PLoans,Display,25/08/2024,GBP,5,4.7,"32,618",112
Cherry Godfrey Group,[D] IOW - PLoans,Display,25/08/2024,GBP,5,5.08,"24,662",62
Cherry Godfrey Group,[D] Jsy - PLoans,Display,25/08/2024,GBP,5,4.78,"28,369",73
Cherry Godfrey Group,[S] IOM - PLoans,Search,25/08/2024,GBP,5,2.55,44,6
Cherry Godfrey Group,[S] Jsy - PLoans,Search,25/08/2024,GBP,5,3.07,32,7
Cherry Godfrey Group,Guernsey HInsurance 2022,Display,25/08/2024,GBP,2,4.55,"14,122",82
Cherry Godfrey Group,Guernsey LInsurance 2022,Display,25/08/2024,GBP,2,4.98,"20,537",118
Cherry Godfrey Group,IOM LInsurance 2022,Display,25/08/2024,GBP,2,4.92,"35,052",152
Cherry Godfrey Group,IOW House Insurance,Display,25/08/2024,GBP,2,5.22,"32,387",67
Cherry Godfrey Group,IOW Life Insurance,Display,25/08/2024,GBP,2,4.67,"20,877",57
Cherry Godfrey Group,IOW Mortgages,Display,25/08/2024,GBP,2,3.62,"25,981",50
Cherry Godfrey Group,Jersey LInsurance 2022,Display,25/08/2024,GBP,2,4.73,"21,385",132
Cherry Godfrey Group,Mortgages Guernsey 2022,Display,25/08/2024,GBP,2,4.89,"17,081",58
Cherry Godfrey Group,Mortgages Isle of Man 2022,Display,25/08/2024,GBP,2,4.69,"19,323",195
Cherry Godfrey Group,Mortgages Jersey 2022,Display,25/08/2024,GBP,5,4.52,"27,836",130
Promensil,PCM - Search - Promensil - Consideration - 24-25,Search,25/08/2024,GBP,16,16.07,661,47
Cherry Godfrey Group,[D] GSY - PLoans,Display,26/08/2024,GBP,5,4.95,"28,373",64
Cherry Godfrey Group,[D] IOM - PLoans,Display,26/08/2024,GBP,5,4.95,"22,573",106
Cherry Godfrey Group,[D] IOW - PLoans,Display,26/08/2024,GBP,5,2.84,"26,655",41
Cherry Godfrey Group,[D] Jsy - PLoans,Display,26/08/2024,GBP,5,4.82,"28,846",81
Cherry Godfrey Group,[S] IOM - PLoans,Search,26/08/2024,GBP,5,4.32,80,13
Cherry Godfrey Group,[S] Jsy - PLoans,Search,26/08/2024,GBP,5,2.81,58,4
Cherry Godfrey Group,Guernsey HInsurance 2022,Display,26/08/2024,GBP,2,4.86,"12,636",76
Cherry Godfrey Group,Guernsey LInsurance 2022,Display,26/08/2024,GBP,2,4.73,"25,382",97
Cherry Godfrey Group,IOM LInsurance 2022,Display,26/08/2024,GBP,2,5.01,"29,631",134
Cherry Godfrey Group,IOW House Insurance,Display,26/08/2024,GBP,2,4.82,"40,532",69
Cherry Godfrey Group,IOW Life Insurance,Display,26/08/2024,GBP,2,4.59,"26,845",68
Cherry Godfrey Group,IOW Mortgages,Display,26/08/2024,GBP,2,5.8,"13,042",52
Cherry Godfrey Group,Jersey LInsurance 2022,Display,26/08/2024,GBP,2,5.06,"29,011",106
Cherry Godfrey Group,Mortgages Guernsey 2022,Display,26/08/2024,GBP,2,4.97,"25,350",103
Cherry Godfrey Group,Mortgages Isle of Man 2022,Display,26/08/2024,GBP,2,4.79,"23,683",180
Cherry Godfrey Group,Mortgages Jersey 2022,Display,26/08/2024,GBP,5,4.92,"29,614",145
Promensil,PCM - Search - Promensil - Consideration - 24-25,Search,26/08/2024,GBP,16,15.62,485,46
Cherry Godfrey Group,[D] GSY - PLoans,Display,27/08/2024,GBP,5,4.38,"27,071",63
Cherry Godfrey Group,[D] IOM - PLoans,Display,27/08/2024,GBP,5,4.6,"33,189",105
Cherry Godfrey Group,[D] IOW - PLoans,Display,27/08/2024,GBP,5,6.3,"22,104",50
Cherry Godfrey Group,[D] Jsy - PLoans,Display,27/08/2024,GBP,5,4.59,"27,033",71
Cherry Godfrey Group,[S] IOM - PLoans,Search,27/08/2024,GBP,5,6.4,90,14
Cherry Godfrey Group,[S] Jsy - PLoans,Search,27/08/2024,GBP,5,9.84,50,10
Cherry Godfrey Group,Guernsey HInsurance 2022,Display,27/08/2024,GBP,2,4.41,"15,548",82
Cherry Godfrey Group,Guernsey LInsurance 2022,Display,27/08/2024,GBP,2,4.32,"19,583",102
Cherry Godfrey Group,IOM LInsurance 2022,Display,27/08/2024,GBP,2,4.46,"31,351",150
Cherry Godfrey Group,IOW House Insurance,Display,27/08/2024,GBP,2,4.27,"29,876",72
Cherry Godfrey Group,IOW Life Insurance,Display,27/08/2024,GBP,2,5.09,"23,477",73
Cherry Godfrey Group,IOW Mortgages,Display,27/08/2024,GBP,2,5.1,"22,728",35
Cherry Godfrey Group,Jersey LInsurance 2022,Display,27/08/2024,GBP,2,4.84,"25,856",104
Cherry Godfrey Group,Mortgages Guernsey 2022,Display,27/08/2024,GBP,2,4.49,"22,335",90
Cherry Godfrey Group,Mortgages Isle of Man 2022,Display,27/08/2024,GBP,2,4.69,"17,435",169
Cherry Godfrey Group,Mortgages Jersey 2022,Display,27/08/2024,GBP,5,4.64,"20,472",117
Promensil,PCM - Search - Promensil - Consideration - 24-25,Search,27/08/2024,GBP,16,15.22,563,46
Cherry Godfrey Group,[D] GSY - PLoans,Display,28/08/2024,GBP,5,4.87,"25,076",64
Cherry Godfrey Group,[D] IOM - PLoans,Display,28/08/2024,GBP,5,4.75,"25,554",102
Cherry Godfrey Group,[D] IOW - PLoans,Display,28/08/2024,GBP,5,4.74,"11,295",26
Cherry Godfrey Group,[D] Jsy - PLoans,Display,28/08/2024,GBP,5,4.57,"27,195",67
Cherry Godfrey Group,[S] IOM - PLoans,Search,28/08/2024,GBP,5,6.53,112,11
Cherry Godfrey Group,[S] Jsy - PLoans,Search,28/08/2024,GBP,5,7.1,59,8
Cherry Godfrey Group,Guernsey HInsurance 2022,Display,28/08/2024,GBP,2,5,"18,593",74
Cherry Godfrey Group,Guernsey LInsurance 2022,Display,28/08/2024,GBP,2,4.88,"17,886",89
Cherry Godfrey Group,IOM LInsurance 2022,Display,28/08/2024,GBP,2,4.72,"35,601",145
Cherry Godfrey Group,IOW House Insurance,Display,28/08/2024,GBP,2,5.1,"21,175",75
Cherry Godfrey Group,IOW Life Insurance,Display,28/08/2024,GBP,2,4.58,"21,696",59
Cherry Godfrey Group,IOW Mortgages,Display,28/08/2024,GBP,2,4.57,"21,998",47
Cherry Godfrey Group,Jersey LInsurance 2022,Display,28/08/2024,GBP,2,4.45,"24,625",123
Cherry Godfrey Group,Mortgages Guernsey 2022,Display,28/08/2024,GBP,2,4.7,"28,158",108
Cherry Godfrey Group,Mortgages Isle of Man 2022,Display,28/08/2024,GBP,2,4.62,"22,922",165
Cherry Godfrey Group,Mortgages Jersey 2022,Display,28/08/2024,GBP,5,5.06,"22,253",101
Promensil,PCM - Search - Promensil - Consideration - 24-25,Search,28/08/2024,GBP,16,15.84,623,50
Cherry Godfrey Group,[D] GSY - PLoans,Display,29/08/2024,GBP,5,4.18,"31,317",62
Cherry Godfrey Group,[D] IOM - PLoans,Display,29/08/2024,GBP,5,4.54,"33,436",106
Cherry Godfrey Group,[D] IOW - PLoans,Display,29/08/2024,GBP,5,4.6,"15,743",41
Cherry Godfrey Group,[D] Jsy - PLoans,Display,29/08/2024,GBP,5,4.63,"32,806",64
Cherry Godfrey Group,[S] IOM - PLoans,Search,29/08/2024,GBP,5,5.27,92,9
Cherry Godfrey Group,[S] Jsy - PLoans,Search,29/08/2024,GBP,5,5.71,55,8
Cherry Godfrey Group,Guernsey HInsurance 2022,Display,29/08/2024,GBP,2,4.72,"24,508",79
Cherry Godfrey Group,Guernsey LInsurance 2022,Display,29/08/2024,GBP,2,4.79,"21,686",91
Cherry Godfrey Group,IOM LInsurance 2022,Display,29/08/2024,GBP,2,4.72,"26,652",147
Cherry Godfrey Group,IOW House Insurance,Display,29/08/2024,GBP,2,4.48,"21,460",57
Cherry Godfrey Group,IOW Life Insurance,Display,29/08/2024,GBP,2,4.61,"18,729",42
Cherry Godfrey Group,IOW Mortgages,Display,29/08/2024,GBP,2,4.16,"8,992",41
Cherry Godfrey Group,Jersey LInsurance 2022,Display,29/08/2024,GBP,2,4.33,"27,682",119
Cherry Godfrey Group,Mortgages Guernsey 2022,Display,29/08/2024,GBP,2,3.74,"17,929",91
Cherry Godfrey Group,Mortgages Isle of Man 2022,Display,29/08/2024,GBP,2,3.53,"16,630",147
Cherry Godfrey Group,Mortgages Jersey 2022,Display,29/08/2024,GBP,5,3.85,"23,833",101
Promensil,PCM - Search - Promensil - Consideration - 24-25,Search,29/08/2024,GBP,16,14.14,420,48
Cherry Godfrey Group,[D] GSY - PLoans,Display,30/08/2024,GBP,5,4.62,"24,506",65
Cherry Godfrey Group,[D] IOM - PLoans,Display,30/08/2024,GBP,5,4.56,"28,290",99
Cherry Godfrey Group,[D] IOW - PLoans,Display,30/08/2024,GBP,5,4.7,"16,853",37
Cherry Godfrey Group,[D] Jsy - PLoans,Display,30/08/2024,GBP,5,4.52,"25,805",80
Cherry Godfrey Group,[S] IOM - PLoans,Search,30/08/2024,GBP,5,3.15,88,5
Cherry Godfrey Group,[S] Jsy - PLoans,Search,30/08/2024,GBP,5,1.94,50,3
Cherry Godfrey Group,Guernsey HInsurance 2022,Display,30/08/2024,GBP,2,4.25,"11,493",74
Cherry Godfrey Group,Guernsey LInsurance 2022,Display,30/08/2024,GBP,2,4.49,"18,995",100
Cherry Godfrey Group,IOM LInsurance 2022,Display,30/08/2024,GBP,2,4.37,"24,163",158
Cherry Godfrey Group,IOW House Insurance,Display,30/08/2024,GBP,2,4.42,"25,958",60
Cherry Godfrey Group,IOW Life Insurance,Display,30/08/2024,GBP,2,4.44,"15,072",42
Cherry Godfrey Group,IOW Mortgages,Display,30/08/2024,GBP,2,4.68,"27,734",50
Cherry Godfrey Group,Jersey LInsurance 2022,Display,30/08/2024,GBP,2,4.68,"26,306",125
Cherry Godfrey Group,Mortgages Guernsey 2022,Display,30/08/2024,GBP,2,5.14,"25,406",85
Cherry Godfrey Group,Mortgages Isle of Man 2022,Display,30/08/2024,GBP,2,5.86,"29,137",133
Cherry Godfrey Group,Mortgages Jersey 2022,Display,30/08/2024,GBP,5,4.79,"19,500",119
Promensil,PCM - Search - Promensil - Consideration - 24-25,Search,30/08/2024,GBP,16,11.88,476,40
Cherry Godfrey Group,[D] GSY - PLoans,Display,31/08/2024,GBP,5,3.98,"27,042",63
Cherry Godfrey Group,[D] IOM - PLoans,Display,31/08/2024,GBP,5,4.16,"21,639",102
Cherry Godfrey Group,[D] IOW - PLoans,Display,31/08/2024,GBP,5,3.82,"19,514",41
Cherry Godfrey Group,[D] Jsy - PLoans,Display,31/08/2024,GBP,5,4.31,"28,296",94
Cherry Godfrey Group,[S] IOM - PLoans,Search,31/08/2024,GBP,5,2.33,44,10
Cherry Godfrey Group,[S] Jsy - PLoans,Search,31/08/2024,GBP,5,4.11,34,6
Cherry Godfrey Group,Guernsey HInsurance 2022,Display,31/08/2024,GBP,2,4.19,"11,825",75
Cherry Godfrey Group,Guernsey LInsurance 2022,Display,31/08/2024,GBP,2,3.97,"23,041",102
Cherry Godfrey Group,IOM LInsurance 2022,Display,31/08/2024,GBP,2,4.16,"23,599",154
Cherry Godfrey Group,IOW House Insurance,Display,31/08/2024,GBP,2,4.07,"28,849",63
Cherry Godfrey Group,IOW Life Insurance,Display,31/08/2024,GBP,2,4.17,"17,749",46
Cherry Godfrey Group,IOW Mortgages,Display,31/08/2024,GBP,2,3.91,"12,251",53
Cherry Godfrey Group,Jersey LInsurance 2022,Display,31/08/2024,GBP,2,4.21,"24,654",129
Cherry Godfrey Group,Mortgages Guernsey 2022,Display,31/08/2024,GBP,2,4.23,"20,302",84
Cherry Godfrey Group,Mortgages Isle of Man 2022,Display,31/08/2024,GBP,2,3.97,"16,700",121
Cherry Godfrey Group,Mortgages Jersey 2022,Display,31/08/2024,GBP,5,4.35,"19,752",103
Promensil,PCM - Search - Promensil - Consideration - 24-25,Search,31/08/2024,GBP,16,14.16,546,46
BEN Care PCM,PCM - Search - Lynwood Care Home - Brand - 35-54,Search,01/08/2024,GBP,10.9,5.67,76,4
BEN Care PCM,PCM - Search - Lynwood Care Home - Brand 55+,Search,01/08/2024,GBP,7.27,7.27,64,5
BEN Care PCM,PCM - Search - Lynwood Care Home - Category - 35-54,Search,01/08/2024,GBP,10.9,5.49,118,2
BEN Care PCM,PCM - Search - Lynwood Care Home - Category 55+,Search,01/08/2024,GBP,7.27,6.16,29,3
BEN Care PCM,PCM - Search - Town Thorns Care Home - Brand,Search,01/08/2024,GBP,8.21,6.79,72,5
BEN Care PCM,PCM - Search - Town Thorns Care Home - Category,Search,01/08/2024,GBP,12.32,14.05,156,6
New Theatre Royal (Trustees) Portsmouth,Brand Search,Search,01/08/2024,USD,322.58,6.35,23,11
New Theatre Royal (Trustees) Portsmouth,The Very Hungry Caterpillar 2024,Search,01/08/2024,USD,300,0,1,0
BEN Care PCM,PCM - Search - Lynwood Care Home - Brand - 35-54,Search,02/08/2024,GBP,10.9,17.2,103,8
BEN Care PCM,PCM - Search - Lynwood Care Home - Brand 55+,Search,02/08/2024,GBP,7.27,9.91,83,8
BEN Care PCM,PCM - Search - Lynwood Care Home - Category - 35-54,Search,02/08/2024,GBP,10.9,20.76,138,8
BEN Care PCM,PCM - Search - Lynwood Care Home - Category 55+,Search,02/08/2024,GBP,7.27,8.95,45,4
BEN Care PCM,PCM - Search - Town Thorns Care Home - Brand,Search,02/08/2024,GBP,8.21,8.77,132,6
BEN Care PCM,PCM - Search - Town Thorns Care Home - Category,Search,02/08/2024,GBP,12.32,15.16,100,3
New Theatre Royal (Trustees) Portsmouth,Brand Search,Search,02/08/2024,USD,322.58,17.89,19,14
BEN Care PCM,PCM - Search - Lynwood Care Home - Brand - 35-54,Search,03/08/2024,GBP,10.9,12.53,41,6
BEN Care PCM,PCM - Search - Lynwood Care Home - Brand 55+,Search,03/08/2024,GBP,7.27,6.79,38,5
BEN Care PCM,PCM - Search - Lynwood Care Home - Category - 35-54,Search,03/08/2024,GBP,10.9,14.44,85,3
BEN Care PCM,PCM - Search - Lynwood Care Home - Category 55+,Search,03/08/2024,GBP,7.27,1.87,74,1
BEN Care PCM,PCM - Search - Town Thorns Care Home - Brand,Search,03/08/2024,GBP,8.21,8.25,54,7
BEN Care PCM,PCM - Search - Town Thorns Care Home - Category,Search,03/08/2024,GBP,12.32,10.44,24,6
New Theatre Royal (Trustees) Portsmouth,Brand Search,Search,03/08/2024,USD,322.58,14.51,24,12
New Theatre Royal (Trustees) Portsmouth,The Very Hungry Caterpillar 2024,Search,03/08/2024,USD,300,3.25,2,2
BEN Care PCM,PCM - Search - Lynwood Care Home - Brand - 35-54,Search,04/08/2024,GBP,10.9,9.78,64,7
BEN Care PCM,PCM - Search - Lynwood Care Home - Brand 55+,Search,04/08/2024,GBP,7.27,8.21,80,6
BEN Care PCM,PCM - Search - Lynwood Care Home - Category - 35-54,Search,04/08/2024,GBP,10.9,6.96,141,4
BEN Care PCM,PCM - Search - Lynwood Care Home - Category 55+,Search,04/08/2024,GBP,7.27,16.22,46,4
BEN Care PCM,PCM - Search - Town Thorns Care Home - Brand,Search,04/08/2024,GBP,8.21,8.73,94,10
BEN Care PCM,PCM - Search - Town Thorns Care Home - Category,Search,04/08/2024,GBP,12.32,10.9,81,5
New Theatre Royal (Trustees) Portsmouth,Brand Search,Search,04/08/2024,USD,322.58,15.21,23,16
New Theatre Royal (Trustees) Portsmouth,The Very Hungry Caterpillar 2024,Search,04/08/2024,USD,300,1.14,1,1
BEN Care PCM,PCM - Search - Lynwood Care Home - Brand - 35-54,Search,05/08/2024,GBP,10.9,12.16,100,8
BEN Care PCM,PCM - Search - Lynwood Care Home - Brand 55+,Search,05/08/2024,GBP,7.27,6.57,88,4
BEN Care PCM,PCM - Search - Lynwood Care Home - Category - 35-54,Search,05/08/2024,GBP,10.9,11.25,46,3
BEN Care PCM,PCM - Search - Lynwood Care Home - Category 55+,Search,05/08/2024,GBP,7.27,8.97,91,4
BEN Care PCM,PCM - Search - Town Thorns Care Home - Brand,Search,05/08/2024,GBP,8.21,11.15,85,7
BEN Care PCM,PCM - Search - Town Thorns Care Home - Category,Search,05/08/2024,GBP,12.32,22.11,47,9
New Theatre Royal (Trustees) Portsmouth,Brand Search,Search,05/08/2024,USD,322.58,8.27,18,11
New Theatre Royal (Trustees) Portsmouth,The Very Hungry Caterpillar 2024,Search,05/08/2024,USD,300,0.62,1,1
BEN Care PCM,PCM - Search - Lynwood Care Home - Brand - 35-54,Search,06/08/2024,GBP,10.9,13.11,135,6
BEN Care PCM,PCM - Search - Lynwood Care Home - Brand 55+,Search,06/08/2024,GBP,7.27,8.64,53,7
BEN Care PCM,PCM - Search - Lynwood Care Home - Category - 35-54,Search,06/08/2024,GBP,10.9,12.75,95,8
BEN Care PCM,PCM - Search - Lynwood Care Home - Category 55+,Search,06/08/2024,GBP,7.27,7.94,70,5
BEN Care PCM,PCM - Search - Town Thorns Care Home - Brand,Search,06/08/2024,GBP,8.21,6.56,94,7
BEN Care PCM,PCM - Search - Town Thorns Care Home - Category,Search,06/08/2024,GBP,12.32,15.51,77,8
New Theatre Royal (Trustees) Portsmouth,Brand Search,Search,06/08/2024,USD,322.58,24.38,34,19
New Theatre Royal (Trustees) Portsmouth,The Very Hungry Caterpillar 2024,Search,06/08/2024,USD,300,5.14,2,2
BEN Care PCM,PCM - Search - Lynwood Care Home - Brand - 35-54,Search,07/08/2024,GBP,10.9,14.07,76,8
BEN Care PCM,PCM - Search - Lynwood Care Home - Brand 55+,Search,07/08/2024,GBP,7.27,6,72,5
BEN Care PCM,PCM - Search - Lynwood Care Home - Category - 35-54,Search,07/08/2024,GBP,10.9,12.41,34,3
BEN Care PCM,PCM - Search - Lynwood Care Home - Category 55+,Search,07/08/2024,GBP,7.27,7.01,9,1
BEN Care PCM,PCM - Search - Town Thorns Care Home - Brand,Search,07/08/2024,GBP,8.21,9.96,67,7
BEN Care PCM,PCM - Search - Town Thorns Care Home - Category,Search,07/08/2024,GBP,12.32,11.08,109,7
New Theatre Royal (Trustees) Portsmouth,Brand Search,Search,07/08/2024,USD,322.58,13.74,25,15
BEN Care PCM,PCM - Search - Lynwood Care Home - Brand - 35-54,Search,08/08/2024,GBP,10.9,12.03,52,8
BEN Care PCM,PCM - Search - Lynwood Care Home - Brand 55+,Search,08/08/2024,GBP,7.27,4.57,36,5
BEN Care PCM,PCM - Search - Lynwood Care Home - Category - 35-54,Search,08/08/2024,GBP,10.9,10.94,37,6
BEN Care PCM,PCM - Search - Lynwood Care Home - Category 55+,Search,08/08/2024,GBP,7.27,6.96,27,3
BEN Care PCM,PCM - Search - Town Thorns Care Home - Brand,Search,08/08/2024,GBP,8.21,3.98,56,4
BEN Care PCM,PCM - Search - Town Thorns Care Home - Category,Search,08/08/2024,GBP,12.32,12.21,36,5
New Theatre Royal (Trustees) Portsmouth,Brand Search,Search,08/08/2024,USD,322.58,12.88,31,9
BEN Care PCM,PCM - Search - Lynwood Care Home - Brand - 35-54,Search,09/08/2024,GBP,10.9,5.9,51,5
BEN Care PCM,PCM - Search - Lynwood Care Home - Brand 55+,Search,09/08/2024,GBP,7.27,1.31,28,1
BEN Care PCM,PCM - Search - Lynwood Care Home - Category - 35-54,Search,09/08/2024,GBP,10.9,3.67,30,2
BEN Care PCM,PCM - Search - Lynwood Care Home - Category 55+,Search,09/08/2024,GBP,7.27,0,13,0
BEN Care PCM,PCM - Search - Town Thorns Care Home - Brand,Search,09/08/2024,GBP,8.21,2.12,25,2
BEN Care PCM,PCM - Search - Town Thorns Care Home - Category,Search,09/08/2024,GBP,12.32,4.44,45,5
New Theatre Royal (Trustees) Portsmouth,Brand Search,Search,09/08/2024,USD,322.58,11.47,19,12
New Theatre Royal (Trustees) Portsmouth,The Very Hungry Caterpillar 2024,Search,09/08/2024,USD,300,0,1,0
BEN Care PCM,PCM - Search - Lynwood Care Home - Brand - 35-54,Search,10/08/2024,GBP,10.9,0.98,22,1
BEN Care PCM,PCM - Search - Lynwood Care Home - Brand 55+,Search,10/08/2024,GBP,7.27,9.44,51,8
BEN Care PCM,PCM - Search - Lynwood Care Home - Category - 35-54,Search,10/08/2024,GBP,10.9,3.18,31,1
BEN Care PCM,PCM - Search - Lynwood Care Home - Category 55+,Search,10/08/2024,GBP,7.27,13.71,48,6
BEN Care PCM,PCM - Search - Town Thorns Care Home - Brand,Search,10/08/2024,GBP,8.21,3.54,50,3
BEN Care PCM,PCM - Search - Town Thorns Care Home - Category,Search,10/08/2024,GBP,12.32,7.76,22,3
New Theatre Royal (Trustees) Portsmouth,Brand Search,Search,10/08/2024,USD,322.58,4.38,9,5
New Theatre Royal (Trustees) Portsmouth,The Very Hungry Caterpillar 2024,Search,10/08/2024,USD,300,0,1,0
BEN Care PCM,PCM - Search - Lynwood Care Home - Brand - 35-54,Search,11/08/2024,GBP,10.9,0,4,0
BEN Care PCM,PCM - Search - Lynwood Care Home - Brand 55+,Search,11/08/2024,GBP,7.27,9.43,126,8
BEN Care PCM,PCM - Search - Lynwood Care Home - Category - 35-54,Search,11/08/2024,GBP,10.9,6.77,37,5
BEN Care PCM,PCM - Search - Lynwood Care Home - Category 55+,Search,11/08/2024,GBP,7.27,3.42,46,3
BEN Care PCM,PCM - Search - Town Thorns Care Home - Brand,Search,11/08/2024,GBP,8.21,8.28,127,5
BEN Care PCM,PCM - Search - Town Thorns Care Home - Category,Search,11/08/2024,GBP,12.32,11.68,31,6
New Theatre Royal (Trustees) Portsmouth,Brand Search,Search,11/08/2024,USD,322.58,10.11,17,11
New Theatre Royal (Trustees) Portsmouth,The Very Hungry Caterpillar 2024,Search,11/08/2024,USD,300,7.11,1,1
BEN Care PCM,PCM - Search - Lynwood Care Home - Brand - 35-54,Search,12/08/2024,GBP,10.9,21.78,128,10
BEN Care PCM,PCM - Search - Lynwood Care Home - Brand 55+,Search,12/08/2024,GBP,7.27,13.99,94,11
BEN Care PCM,PCM - Search - Lynwood Care Home - Category - 35-54,Search,12/08/2024,GBP,10.9,21.79,103,7
BEN Care PCM,PCM - Search - Lynwood Care Home - Category 55+,Search,12/08/2024,GBP,7.27,11.48,32,4
BEN Care PCM,PCM - Search - Town Thorns Care Home - Brand,Search,12/08/2024,GBP,8.21,16.06,84,10
BEN Care PCM,PCM - Search - Town Thorns Care Home - Category,Search,12/08/2024,GBP,12.32,9.85,103,6
New Theatre Royal (Trustees) Portsmouth,Brand Search,Search,12/08/2024,USD,322.58,4.72,20,12
New Theatre Royal (Trustees) Portsmouth,The Very Hungry Caterpillar 2024,Search,12/08/2024,USD,300,0,1,0
BEN Care PCM,PCM - Search - Lynwood Care Home - Brand - 35-54,Search,13/08/2024,GBP,10.9,21.43,169,8
BEN Care PCM,PCM - Search - Lynwood Care Home - Brand 55+,Search,13/08/2024,GBP,7.27,7.82,90,6
BEN Care PCM,PCM - Search - Lynwood Care Home - Category - 35-54,Search,13/08/2024,GBP,10.9,19.31,92,8
BEN Care PCM,PCM - Search - Lynwood Care Home - Category 55+,Search,13/08/2024,GBP,7.27,6.58,92,3
BEN Care PCM,PCM - Search - Town Thorns Care Home - Brand,Search,13/08/2024,GBP,8.21,16.4,64,10
