Date,Advertiser ID,Advertiser,Campaign Group ID,Campaign Group,Campaign ID,Campaign,Channel Type,Media Cost,Impressions,Clicks
24/09/2024,49498,Pharmacare,121502,Superfoods,1569483,PCM-2024-25 Superfoods-Display-Sep,Display,£124.40,"32,010",58
25/09/2024,49498,Pharmacare,121502,Superfoods,1569483,PCM-2024-25 Superfoods-Display-Sep,Display,£124.39,"32,394",53
26/09/2024,49498,Pharmacare,121502,Superfoods,1569483,PCM-2024-25 Superfoods-Display-Sep,Display,£124.39,"32,889",71
27/09/2024,49498,Pharmacare,121502,Superfoods,1569483,PCM-2024-25 Superfoods-Display-Sep,Display,£124.38,"32,350",52
28/09/2024,49498,Pharmacare,121502,Superfoods,1569483,PCM-2024-25 Superfoods-Display-Sep,Display,£124.41,"31,934",65
29/09/2024,49498,Pharmacare,121502,Superfoods,1569483,PCM-2024-25 Superfoods-Display-Sep,Display,£123.88,"33,048",60
23/09/2024,49498,Pharmacare,118852,Haliborange,1569604,PCM 2024-25 One for Me: Haliborange,Display,£86.26,"22,212",45
24/09/2024,49498,Pharmacare,118852,Haliborange,1569604,PCM 2024-25 One for Me: Haliborange,Display,£86.32,"22,170",71
25/09/2024,49498,Pharmacare,118852,Haliborange,1569604,PCM 2024-25 One for Me: Haliborange,Display,£86.32,"22,599",48
26/09/2024,49498,Pharmacare,118852,Haliborange,1569604,PCM 2024-25 One for Me: Haliborange,Display,£86.21,"23,449",50
27/09/2024,49498,Pharmacare,118852,Haliborange,1569604,PCM 2024-25 One for Me: Haliborange,Display,£86.20,"23,328",40
28/09/2024,49498,Pharmacare,118852,Haliborange,1569604,PCM 2024-25 One for Me: Haliborange,Display,£86.25,"23,510",47
29/09/2024,49498,Pharmacare,118852,Haliborange,1569604,PCM 2024-25 One for Me: Haliborange,Display,£86.14,"24,038",60
,,,,,,,Total,"£3,479.97","905,401","1,591"
