Weekly Tracker Data
"January 1, 2024 - July 31, 2024"
Account name,Customer ID,Campaign,Campaign type,Day,Currency code,Budget,Cost,Impr.,Clicks
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,2024-06-21,GBP,10.00,11.99,"6,635",50
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,2024-06-22,GBP,36.00,15.57,118,25
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,2024-06-22,GBP,15.30,1.78,32,4
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,2024-06-22,GBP,21.00,9.01,83,14
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,2024-06-22,GBP,10.00,13.74,"9,003",49
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,2024-06-23,GBP,36.00,10.25,127,27
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,2024-06-23,GBP,15.30,1.82,25,4
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,2024-06-23,GBP,21.00,20.10,67,17
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,2024-06-23,GBP,10.00,12.81,"6,751",36
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,2024-06-24,GBP,36.00,9.69,82,18
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,2024-06-24,GBP,15.30,2.02,29,4
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,2024-06-24,GBP,21.00,13.52,60,15
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,2024-06-24,GBP,10.00,10.50,"4,301",36
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,2024-06-25,GBP,36.00,10.77,68,19
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,2024-06-25,GBP,15.30,1.30,19,2
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,2024-06-25,GBP,21.00,10.98,75,16
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,2024-06-25,GBP,10.00,10.52,"7,247",55
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,2024-06-26,GBP,36.00,11.07,61,22
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,2024-06-26,GBP,15.30,2.73,33,4
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,2024-06-26,GBP,21.00,8.09,59,10
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,2024-06-26,GBP,10.00,6.26,"2,129",28
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,2024-06-27,GBP,36.00,11.90,65,11
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,2024-06-27,GBP,15.30,8.07,32,9
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,2024-06-27,GBP,21.00,13.80,67,15
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,2024-06-27,GBP,10.00,12.26,"3,461",33
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,2024-06-28,GBP,36.00,6.66,73,21
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,2024-06-28,GBP,15.30,1.34,16,2
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,2024-06-28,GBP,21.00,12.75,67,19
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,2024-06-28,GBP,10.00,10.98,"4,574",39
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,2024-06-29,GBP,36.00,8.36,65,20
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,2024-06-29,GBP,15.30,1.41,22,4
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,2024-06-29,GBP,21.00,7.53,44,9
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,2024-06-29,GBP,10.00,11.50,"5,658",53
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,2024-06-30,GBP,36.00,11.31,82,13
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,2024-06-30,GBP,15.30,0.60,27,1
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,2024-06-30,GBP,21.00,7.09,80,12
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,2024-06-30,GBP,10.00,9.50,"1,781",27
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,2024-07-01,GBP,36.00,14.50,107,27
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,2024-07-01,GBP,15.30,1.27,26,3
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,2024-07-01,GBP,21.00,11.70,78,18
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,2024-07-01,GBP,10.00,12.63,"4,410",29
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,2024-07-02,GBP,36.00,6.45,137,17
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,2024-07-02,GBP,15.30,2.42,20,5
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,2024-07-02,GBP,21.00,7.20,75,8
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,2024-07-02,GBP,10.00,12.13,"7,321",56
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,2024-07-03,GBP,36.00,13.71,177,29
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,2024-07-03,GBP,15.30,2.28,28,4
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,2024-07-03,GBP,21.00,12.15,103,20
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,2024-07-03,GBP,10.00,12.28,"6,595",47
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,2024-07-04,GBP,36.00,12.77,158,30
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,2024-07-04,GBP,15.30,0.96,12,2
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,2024-07-04,GBP,21.00,8.93,72,15
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,2024-07-04,GBP,10.00,11.63,"6,156",59
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,2024-07-05,GBP,36.00,10.95,123,22
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,2024-07-05,GBP,15.30,1.49,13,2
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,2024-07-05,GBP,21.00,10.08,60,12
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,2024-07-05,GBP,10.00,10.85,"4,908",48
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,2024-07-06,GBP,36.00,7.66,131,23
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,2024-07-06,GBP,15.30,0.55,19,1
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,2024-07-06,GBP,21.00,10.09,61,13
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,2024-07-06,GBP,10.00,14.02,"9,063",58
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,2024-07-07,GBP,36.00,5.50,103,9
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,2024-07-07,GBP,15.30,2.82,22,4
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,2024-07-07,GBP,21.00,13.14,75,19
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,2024-07-07,GBP,10.00,12.99,"13,598",72
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,2024-07-08,GBP,36.00,14.13,127,20
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,2024-07-08,GBP,15.30,0.94,28,3
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,2024-07-08,GBP,21.00,11.22,75,13
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,2024-07-08,GBP,10.00,12.24,"9,314",70
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,2024-07-09,GBP,36.00,20.43,151,32
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,2024-07-09,GBP,15.30,2.31,43,6
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,2024-07-09,GBP,21.00,9.90,78,10
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,2024-07-09,GBP,10.00,11.51,"6,235",58
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,2024-07-10,GBP,36.00,13.79,109,21
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,2024-07-10,GBP,15.30,6.29,31,7
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,2024-07-10,GBP,21.00,8.93,62,12
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,2024-07-10,GBP,10.00,10.64,"6,967",65
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,2024-07-11,GBP,36.00,12.17,121,25
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,2024-07-11,GBP,15.30,6.95,41,7
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,2024-07-11,GBP,21.00,7.34,71,9
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,2024-07-11,GBP,10.00,13.08,"5,774",44
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,2024-07-12,GBP,36.00,13.96,139,27
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,2024-07-12,GBP,15.30,1.05,31,1
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,2024-07-12,GBP,21.00,7.68,62,9
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,2024-07-12,GBP,10.00,18.20,"11,637",86
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,2024-07-13,GBP,36.00,13.73,149,27
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,2024-07-13,GBP,15.30,2.72,31,4
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,2024-07-13,GBP,21.00,12.06,56,15
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,2024-07-13,GBP,10.00,16.78,"11,929",87
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,2024-07-14,GBP,36.00,8.37,148,16
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,2024-07-14,GBP,15.30,0.39,33,1
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,2024-07-14,GBP,21.00,2.39,53,4
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,2024-07-14,GBP,10.00,17.41,"21,417",127
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,2024-07-15,GBP,36.00,20.26,184,33
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,2024-07-15,GBP,15.30,10.04,43,8
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,2024-07-15,GBP,21.00,7.92,69,11
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,2024-07-15,GBP,10.00,9.48,"6,443",47
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,2024-07-16,GBP,36.00,11.77,139,30
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,2024-07-16,GBP,15.30,2.12,33,2
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,2024-07-16,GBP,21.00,12.06,85,14
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,2024-07-16,GBP,10.00,18.06,"12,827",71
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,2024-07-17,GBP,36.00,21.02,153,30
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,2024-07-17,GBP,15.30,2.09,27,3
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,2024-07-17,GBP,21.00,9.32,69,9
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,2024-07-17,GBP,10.00,14.05,"12,927",63
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,2024-07-18,GBP,36.00,22.75,175,30
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,2024-07-18,GBP,15.30,2.35,28,3
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,2024-07-18,GBP,21.00,5.77,60,9
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,2024-07-18,GBP,10.00,15.37,"12,498",96
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,2024-07-19,GBP,36.00,8.30,119,18
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,2024-07-19,GBP,15.30,4.19,20,4
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,2024-07-19,GBP,21.00,3.67,46,6
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,2024-07-19,GBP,10.00,15.58,"15,595",69
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,2024-07-20,GBP,36.00,8.99,136,17
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,2024-07-20,GBP,15.30,1.49,24,3
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,2024-07-20,GBP,21.00,1.75,45,3
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,2024-07-20,GBP,10.00,17.66,"36,410",117
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,2024-07-21,GBP,36.00,10.22,186,23
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,2024-07-21,GBP,15.30,3.41,27,6
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,2024-07-21,GBP,21.00,8.77,63,6
BSSAA Limited,265-723-1290,PCM_BSSAA_Display_Consideration,Display,2024-07-21,GBP,10.00,15.88,"20,160",106
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,2024-07-22,GBP,36.00,27.31,235,48
